sample_id,pack,class_type,variant,gt_track,gt_artist,final_rank,fused_rank,ndcg@20,best_branch_rank,best_branch,n_branch_pools,gt_release_date_masked,gt_hard_dropped,union@20,union@50,union@100,union@200,union@1000,final@20,final@50,final@100,final@200,final@1000
66ff896f-fcbc-4c42-9d69-b0b5b5ae5a56::t3,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector,Hungry Heart,Bruce Springsteen,9,12,0.3010299956639812,2,analysis.artist_neighbor_scene_v2,25,False,False,True,True,True,True,True,True,True,True,True,True
c4c0c288-dbcd-4970-ad52-901aafe91b88::t1,P0_good_state_ranker_near_miss_failure,failure,all_candidate_plus_targeted_v4_state_selector,Electric Relaxation,A Tribe Called Quest,60,27,0.0,1,centroid.anchor_tracks.cf_bpr,25,False,False,True,True,True,True,True,False,False,True,True,True
0681d55b-98a0-4773-a9df-075a8050d805::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Numb,Linkin Park,1,1,1.0,1,bm25,22,False,False,True,True,True,True,True,True,True,True,True,True
8bee6f03-8cae-44ae-9325-455dc1138549::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Africa,"TOTO, Toto",1,1,1.0,1,bm25,21,False,False,True,True,True,True,True,True,True,True,True,True
d62387d0-3743-4ddc-bc92-8204c951ccee::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector,In the End,Linkin Park,2,2,0.6309297535714575,1,bm25,21,False,False,True,True,True,True,True,True,True,True,True,True
bd2aa024-68e7-43c2-aa87-afce9b4d7cf1::t2,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Shut Up and Dance,WALK THE MOON,1,1,1.0,1,bm25,26,False,False,True,True,True,True,True,True,True,True,True,True
028027d3-ad67-4cfb-baca-516772ae7399::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Toxic,Britney Spears,1,1,1.0,1,bm25,26,False,False,True,True,True,True,True,True,True,True,True,True
fada63d6-1275-47a1-b3ab-30eae222fd72::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Toxic,Britney Spears,2,2,0.6309297535714575,1,bm25,21,False,False,True,True,True,True,True,True,True,True,True,True
7c3154c5-d1c2-4f07-9b8d-96d187334f1b::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Way Down We Go,"Kaleo, KALEO",1,1,1.0,1,bm25,21,False,False,True,True,True,True,True,True,True,True,True,True
ba3da7b0-1e81-4d2a-90fa-65ee1f4d7348::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Heart-Shaped Box,Nirvana,1,2,1.0,1,bm25,27,False,False,True,True,True,True,True,True,True,True,True,True
3664db63-1623-4ae7-9910-dd8bc3c2bd83::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector,No Scrubs,TLC,1,1,1.0,1,bm25,21,False,False,True,True,True,True,True,True,True,True,True,True
7b550636-72fe-490e-ad38-a1912d08449f::t1,POS_exact_entity_success_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Believe,Cher,2,2,0.6309297535714575,1,bm25,21,False,False,True,True,True,True,True,True,True,True,True,True
737a65cf-9c45-4b1d-910d-2f1f1ef5eab7::t8,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Feel Good Inc,Gorillaz,1,1,1.0,1,lookup.resolved_artist_discography,25,False,False,True,True,True,True,True,True,True,True,True,True
4a02d862-623b-4fab-a42c-2905f31a96db::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Dreams - 2004 Remaster,Fleetwood Mac,5,5,0.38685280723454163,1,lookup.era_popularity,25,False,False,True,True,True,True,True,True,True,True,True,True
5b44bff3-76ed-495e-9dc1-0f075e3d178b::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Dreams - 2004 Remaster,Fleetwood Mac,57,80,0.0,1,lookup.era_popularity,22,False,False,True,True,True,True,True,False,False,True,True,True
a61b366c-8cf5-48ad-a13f-181c033b9d89::t2,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Pumped Up Kicks,Foster The People,21,28,0.0,5,state_feature_selector,24,False,False,True,True,True,True,True,False,True,True,True,True
55388720-92b7-4972-9bb2-beb37c33c86b::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Ivy,Frank Ocean,2,3,0.6309297535714575,1,bm25,26,False,False,True,True,True,True,True,True,True,True,True,True
13552d56-f3d8-443a-9272-11ec16c80fa1::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Congratulations,"Quavo, Post Malone",939,939,0.0,155,state_feature_selector,17,False,False,False,False,False,True,True,False,False,False,False,True
737a65cf-9c45-4b1d-910d-2f1f1ef5eab7::t3,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector,DARE,Gorillaz,2,2,0.6309297535714575,1,state_feature_selector,25,False,False,True,True,True,True,True,True,True,True,True,True
93199894-d3db-4335-8278-e1be175944e4::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Even Flow,Pearl Jam,1,1,1.0,1,bm25,21,False,False,True,True,True,True,True,True,True,True,True,True
a9b423bf-d05c-418d-98af-2a3b1e1d7917::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector,It Was A Good Day,Ice Cube,2,2,0.6309297535714575,1,lookup.resolved_artist_discography,27,False,False,True,True,True,True,True,True,True,True,True,True
5080d5a0-336e-4bd1-b5bc-4cc611983429::t1,POS_clean_final_hit_control,positive_control,all_candidate_plus_targeted_v4_state_selector,Rock with You - Single Version,Michael Jackson,1,1,1.0,1,bm25,22,False,False,True,True,True,True,True,True,True,True,True,True
