sample_id,pack,class_type,variant,gt_track,gt_artist,final_rank,fused_rank,best_branch_rank,best_branch,n_branch_pools,union@20,union@50,union@100,union@200,union@1000,final@20,final@50,final@100,final@200,final@1000,protected_best_branch,protected_best_branch_rank,branch_only_best_branch,branch_only_best_branch_rank,additive_best_branch,additive_best_branch_rank,protected_union@20,protected_union@50,protected_union@100,branch_only@20,branch_only@50,branch_only@100,additive_union@20,additive_union@50,additive_union@100
19c7e5bf-0797-40c5-b798-4d024af9558d::t4,P0_same_album_ranker_failure,failure,bm25_lookup_state_features,Satisfied,"Original Broadway Cast of Hamilton, Renée Elise Goldsberry",,,,,2,False,False,False,False,False,False,False,False,False,False,baseline.centroid.anchor_tracks.image_siglip2,1,,,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,False,False,False,True,True,True
71b80ec3-6cca-48b4-b471-08efa00afa2d::t4,P0_same_album_ranker_failure,failure,bm25_lookup_state_features,That Would Be Enough,"Lin-Manuel Miranda, Phillipa Soo",58,58,21,bm25.state_features,2,False,True,True,True,True,False,False,True,True,True,baseline.centroid.anchor_tracks.image_siglip2,1,bm25.state_features,21,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,False,True,True,True,True,True
692611f0-d9ef-406c-8327-902575197aee::t8,P0_same_album_ranker_failure,failure,bm25_lookup_state_features,YAH.,Kendrick Lamar,245,245,138,bm25.state_features,2,False,False,False,True,True,False,False,False,False,True,baseline.centroid.anchor_tracks.image_siglip2,1,bm25.state_features,138,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,False,False,False,True,True,True
8071d14d-7e0f-4f72-90a6-0941db80a371::t5,P0_same_album_ranker_failure,failure,bm25_lookup_state_features,Stay Down,Brent Faiyaz,854,854,771,bm25.state_features,2,False,False,False,False,True,False,False,False,False,True,baseline.centroid.anchor_tracks.image_siglip2,1,bm25.state_features,771,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,False,False,False,True,True,True
c863175a-bbaf-4f6c-aef7-cb16f2792cb5::t6,P0_same_album_ranker_failure,failure,bm25_lookup_state_features,Cinderella (feat. Ty Dolla $ign),Mac Miller,9,10,3,bm25.state_features,2,True,True,True,True,True,True,True,True,True,True,baseline.centroid.user.cf_bpr,1,bm25.state_features,3,baseline.centroid.user.cf_bpr,1,True,True,True,True,True,True,True,True,True
c96d7bb9-65d4-44be-9bc2-891e8e485f4e::t7,P0_same_album_ranker_failure,failure,bm25_lookup_state_features,Sentimento Louco - Ao Vivo,Marília Mendonça,,,,,2,False,False,False,False,False,False,False,False,False,False,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,1,,,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,1,True,True,True,False,False,False,True,True,True
e6ba98e1-9bee-4cc9-a6b7-0a8dcd767a1f::t7,P0_same_album_ranker_failure,failure,bm25_lookup_state_features,Boom,P.O.D.,307,347,115,bm25.state_features,4,False,False,False,True,True,False,False,False,False,True,baseline.centroid.anchor_tracks.audio_laion_clap,1,bm25.state_features,115,baseline.centroid.anchor_tracks.audio_laion_clap,1,True,True,True,False,False,False,True,True,True
ad5348a7-d3bc-4882-bfca-54aa655eac96::t5,P1_positive_tag_retrieval_gap_failure,failure,bm25_lookup_state_features,Glitter,"Tyler, The Creator",,,,,2,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
2bbc0a7e-3ab0-4376-8135-182cd4ae075f::t1,P1_positive_tag_retrieval_gap_failure,failure,bm25_lookup_state_features,Las Almas Del Silencio,Ricky Martin,277,380,110,bm25.state_features,4,False,False,False,True,True,False,False,False,False,True,,,bm25.state_features,110,bm25.state_features,110,False,False,False,False,False,False,False,False,False
464477e4-f186-47fb-8cb0-55691c8b8f57::t6,P1_positive_tag_retrieval_gap_failure,failure,bm25_lookup_state_features,Where Eagles Dare,"Glenn Danzig, Misfits",,,,,4,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
13066d2c-2d5e-4162-b3dc-354ecef3aff5::t5,P1_positive_tag_retrieval_gap_failure,failure,bm25_lookup_state_features,You Know What I Mean,Cults,,,,,4,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
a2cface7-c4fc-4eb5-80b2-e0c516093732::t3,P1_positive_tag_retrieval_gap_failure,failure,bm25_lookup_state_features,The City Is At War,Cobra Starship,212,240,141,bm25.state_features,2,False,False,False,True,True,False,False,False,False,True,,,bm25.state_features,141,bm25.state_features,141,False,False,False,False,False,False,False,False,False
dd686049-59ba-439b-8c51-949a0876e1b3::t1,P1_positive_tag_retrieval_gap_failure,failure,bm25_lookup_state_features,Vengeance (The Return of the Night Driving Avenger) [Bonus Track],Perturbator,689,724,473,bm25.state_features,2,False,False,False,False,True,False,False,False,False,True,,,bm25.state_features,473,bm25.state_features,473,False,False,False,False,False,False,False,False,False
a8df96e2-c196-462c-9484-72aa093aedf4::t1,P1_positive_tag_retrieval_gap_failure,failure,bm25_lookup_state_features,Do Everything,Steven Curtis Chapman,391,407,335,bm25.state_features,2,False,False,False,False,True,False,False,False,False,True,,,bm25.state_features,335,bm25.state_features,335,False,False,False,False,False,False,False,False,False
5a0dfe9d-ec8a-4449-97df-35535cbf162f::t1,P1_positive_tag_retrieval_gap_failure,failure,bm25_lookup_state_features,A New World,Harry Gregson-Williams,150,140,61,bm25.state_features,2,False,False,True,True,True,False,False,False,True,True,,,bm25.state_features,61,bm25.state_features,61,False,False,False,False,False,True,False,False,True
1c567917-f931-4609-9695-a9c0f8e39f3d::t2,P1_positive_tag_retrieval_gap_failure,failure,bm25_lookup_state_features,Arregaçada / U Can't Touch This,Banda Uó,,,,,2,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
54cda581-3b2e-4245-a479-1a27589760d2::t3,P1_positive_tag_retrieval_gap_failure,failure,bm25_lookup_state_features,Deliberation - Studio,Katatonia,133,211,53,bm25.state_features,4,False,False,True,True,True,False,False,False,True,True,,,bm25.state_features,53,bm25.state_features,53,False,False,False,False,False,True,False,False,True
13066d2c-2d5e-4162-b3dc-354ecef3aff5::t3,P0_good_state_ranker_near_miss_failure,failure,bm25_lookup_state_features,Yellow,Coldplay,3,3,1,lookup.era_popularity,4,True,True,True,True,True,True,True,True,True,True,baseline.lookup.era_popularity,1,lookup.era_popularity,1,baseline.lookup.era_popularity,1,True,True,True,True,True,True,True,True,True
a62ed6fc-e634-4d57-afab-36d9ffc0fcc1::t1,P0_good_state_ranker_near_miss_failure,failure,bm25_lookup_state_features,Iris,The Goo Goo Dolls,11,11,2,lookup.era_popularity,4,True,True,True,True,True,True,True,True,True,True,baseline.lookup.era_popularity,1,lookup.era_popularity,2,baseline.lookup.era_popularity,1,True,True,True,True,True,True,True,True,True
be88097f-b6b0-4fb4-bed9-857a92a733c0::t3,P0_good_state_ranker_near_miss_failure,failure,bm25_lookup_state_features,Dreams - 2004 Remaster,Fleetwood Mac,27,35,1,lookup.era_popularity,4,True,True,True,True,True,False,True,True,True,True,baseline.lookup.era_popularity,1,lookup.era_popularity,1,baseline.lookup.era_popularity,1,True,True,True,True,True,True,True,True,True
2eb984dc-9c71-449a-a335-caaa113d2c2b::t3,P0_good_state_ranker_near_miss_failure,failure,bm25_lookup_state_features,Tennessee Whiskey,Chris Stapleton,,,,,2,False,False,False,False,False,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,,,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,False,True,True,True
43a0926b-882e-403d-8cf7-2b0a598e0cc5::t2,P0_good_state_ranker_near_miss_failure,failure,bm25_lookup_state_features,Devil In A New Dress,"Rick Ross, Kanye West",,,,,2,False,False,False,False,False,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,,,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,False,True,True,True
401c369d-1eba-41b2-8eca-d93a6faeeddc::t3,P0_good_state_ranker_near_miss_failure,failure,bm25_lookup_state_features,Walk,Pantera,,,,,2,False,False,False,False,False,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,,,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,False,True,True,True
2db3ddc8-78a1-412c-a71e-e0d748aab0e7::t2,P0_good_state_ranker_near_miss_failure,failure,bm25_lookup_state_features,Old Time Rock & Roll,Bob Seger,159,166,50,lookup.era_popularity,4,False,True,True,True,True,False,False,False,True,True,baseline.lookup.resolved_artist_discography,1,lookup.era_popularity,50,baseline.lookup.resolved_artist_discography,1,True,True,True,False,True,True,True,True,True
b4ffa800-8173-4f16-800a-4b5e765d7f80::t4,P0_good_state_ranker_near_miss_failure,failure,bm25_lookup_state_features,And I Love Her - Remastered,The Beatles,,,1,lookup.resolved_artist_discography,3,True,True,True,True,True,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,lookup.resolved_artist_discography,1,baseline.lookup.resolved_artist_discography,1,True,True,True,True,True,True,True,True,True
66ff896f-fcbc-4c42-9d69-b0b5b5ae5a56::t3,P0_good_state_ranker_near_miss_failure,failure,bm25_lookup_state_features,Hungry Heart,Bruce Springsteen,75,77,76,lookup.era_popularity,4,False,False,True,True,True,False,False,True,True,True,baseline.lookup.resolved_artist_discography,1,lookup.era_popularity,76,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,True,True,True,True
c4c0c288-dbcd-4970-ad52-901aafe91b88::t1,P0_good_state_ranker_near_miss_failure,failure,bm25_lookup_state_features,Electric Relaxation,A Tribe Called Quest,91,28,11,bm25,4,True,True,True,True,True,False,False,True,True,True,baseline.lookup.resolved_artist_discography,1,bm25,11,baseline.lookup.resolved_artist_discography,1,True,True,True,True,True,True,True,True,True
0681d55b-98a0-4773-a9df-075a8050d805::t1,POS_exact_entity_success_control,positive_control,bm25_lookup_state_features,Numb,Linkin Park,1,1,1,bm25,6,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
8bee6f03-8cae-44ae-9325-455dc1138549::t1,POS_exact_entity_success_control,positive_control,bm25_lookup_state_features,Africa,"TOTO, Toto",1,1,1,bm25,4,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
d62387d0-3743-4ddc-bc92-8204c951ccee::t1,POS_exact_entity_success_control,positive_control,bm25_lookup_state_features,In the End,Linkin Park,1,1,1,bm25,4,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
bd2aa024-68e7-43c2-aa87-afce9b4d7cf1::t2,POS_exact_entity_success_control,positive_control,bm25_lookup_state_features,Shut Up and Dance,WALK THE MOON,1,1,1,bm25,4,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
028027d3-ad67-4cfb-baca-516772ae7399::t1,POS_exact_entity_success_control,positive_control,bm25_lookup_state_features,Toxic,Britney Spears,1,1,1,bm25,4,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
fada63d6-1275-47a1-b3ab-30eae222fd72::t1,POS_exact_entity_success_control,positive_control,bm25_lookup_state_features,Toxic,Britney Spears,1,1,1,bm25,4,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
7c3154c5-d1c2-4f07-9b8d-96d187334f1b::t1,POS_exact_entity_success_control,positive_control,bm25_lookup_state_features,Way Down We Go,"Kaleo, KALEO",1,1,1,bm25,4,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
ba3da7b0-1e81-4d2a-90fa-65ee1f4d7348::t1,POS_exact_entity_success_control,positive_control,bm25_lookup_state_features,Heart-Shaped Box,Nirvana,4,2,1,bm25,6,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
3664db63-1623-4ae7-9910-dd8bc3c2bd83::t1,POS_exact_entity_success_control,positive_control,bm25_lookup_state_features,No Scrubs,TLC,1,1,1,bm25,4,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
7b550636-72fe-490e-ad38-a1912d08449f::t1,POS_exact_entity_success_control,positive_control,bm25_lookup_state_features,Believe,Cher,1,1,1,bm25,4,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
737a65cf-9c45-4b1d-910d-2f1f1ef5eab7::t8,POS_clean_final_hit_control,positive_control,bm25_lookup_state_features,Feel Good Inc,Gorillaz,5,2,1,lookup.resolved_artist_discography,4,True,True,True,True,True,True,True,True,True,True,baseline.lookup.resolved_artist_discography,1,lookup.resolved_artist_discography,1,baseline.lookup.resolved_artist_discography,1,True,True,True,True,True,True,True,True,True
4a02d862-623b-4fab-a42c-2905f31a96db::t1,POS_clean_final_hit_control,positive_control,bm25_lookup_state_features,Dreams - 2004 Remaster,Fleetwood Mac,1,1,1,lookup.era_popularity,4,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,lookup.era_popularity,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
5b44bff3-76ed-495e-9dc1-0f075e3d178b::t1,POS_clean_final_hit_control,positive_control,bm25_lookup_state_features,Dreams - 2004 Remaster,Fleetwood Mac,2,2,1,lookup.era_popularity,4,True,True,True,True,True,True,True,True,True,True,baseline.lookup.era_popularity,1,lookup.era_popularity,1,baseline.lookup.era_popularity,1,True,True,True,True,True,True,True,True,True
a61b366c-8cf5-48ad-a13f-181c033b9d89::t2,POS_clean_final_hit_control,positive_control,bm25_lookup_state_features,Pumped Up Kicks,Foster The People,27,15,11,bm25.state_features,2,True,True,True,True,True,False,True,True,True,True,baseline.bm25,1,bm25.state_features,11,baseline.bm25,1,True,True,True,True,True,True,True,True,True
55388720-92b7-4972-9bb2-beb37c33c86b::t1,POS_clean_final_hit_control,positive_control,bm25_lookup_state_features,Ivy,Frank Ocean,2,2,1,bm25,6,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
13552d56-f3d8-443a-9272-11ec16c80fa1::t1,POS_clean_final_hit_control,positive_control,bm25_lookup_state_features,Congratulations,"Quavo, Post Malone",103,103,61,bm25.state_features,2,False,False,True,True,True,False,False,False,True,True,baseline.lookup.resolved_artist_discography,1,bm25.state_features,61,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,True,True,True,True
737a65cf-9c45-4b1d-910d-2f1f1ef5eab7::t3,POS_clean_final_hit_control,positive_control,bm25_lookup_state_features,DARE,Gorillaz,1,1,1,bm25.state_features,4,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25.state_features,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
93199894-d3db-4335-8278-e1be175944e4::t1,POS_clean_final_hit_control,positive_control,bm25_lookup_state_features,Even Flow,Pearl Jam,1,1,1,bm25,4,True,True,True,True,True,True,True,True,True,True,baseline.bm25,1,bm25,1,baseline.bm25,1,True,True,True,True,True,True,True,True,True
a9b423bf-d05c-418d-98af-2a3b1e1d7917::t1,POS_clean_final_hit_control,positive_control,bm25_lookup_state_features,It Was A Good Day,Ice Cube,2,1,1,lookup.resolved_artist_discography,6,True,True,True,True,True,True,True,True,True,True,baseline.lookup.resolved_artist_discography,1,lookup.resolved_artist_discography,1,baseline.lookup.resolved_artist_discography,1,True,True,True,True,True,True,True,True,True
5080d5a0-336e-4bd1-b5bc-4cc611983429::t1,POS_clean_final_hit_control,positive_control,bm25_lookup_state_features,Rock with You - Single Version,Michael Jackson,2,2,1,bm25,6,True,True,True,True,True,True,True,True,True,True,baseline.dense.qwen_0_6b.metadata.metadata_qwen3_embedding_0_6b,1,bm25,1,baseline.dense.qwen_0_6b.metadata.metadata_qwen3_embedding_0_6b,1,True,True,True,True,True,True,True,True,True
